Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Car_Age,Price_Category,Mileage_Category
259,Mahindra,XUV300,2019,CNG,Manual,3280000,19.8,1000,7,19200,6,Luxury,Low Mileage
260,Honda,WR-V,2022,Diesel,Automatic,2060000,12,2000,4,6800,3,Luxury,Low Mileage
261,Skoda,Rapid,2019,CNG,Automatic,1490000,14.3,1800,4,22700,6,Mid Range,Low Mileage
262,Maruti Suzuki,WagonR,2023,Petrol,Manual,700000,17.3,1000,5,24400,2,Budget,Low Mileage
263,Kia,Sonet,2023,Petrol,Automatic,2620000,23.4,800,5,7800,2,Luxury,High Mileage
264,Toyota,Glanza,2022,CNG,Manual,1020000,24.1,2500,5,6400,3,Mid Range,High Mileage
265,Volkswagen,Polo,2022,Diesel,Manual,2240000,13.8,2000,7,24100,3,Luxury,Low Mileage
266,Honda,Amaze,2021,Diesel,Manual,2400000,22.3,1500,4,11200,4,Luxury,High Mileage
267,Honda,Civic,2023,Petrol,Manual,2560000,14.6,1000,4,17100,2,Luxury,Low Mileage
268,Kia,Sonet,2016,Petrol,Manual,1440000,15.9,1200,7,10400,9,Mid Range,Low Mileage
269,Volkswagen,Virtus,2018,Diesel,Automatic,3450000,26.9,1000,7,12900,7,Luxury,High Mileage
270,Renault,Kwid,2016,Electric,Automatic,3210000,25.4,2000,5,8500,9,Luxury,High Mileage
271,Maruti Suzuki,WagonR,2022,Electric,Manual,520000,24.7,1000,4,22200,3,Budget,High Mileage
272,Honda,WR-V,2023,Petrol,Automatic,2600000,25.1,2000,6,15800,2,Luxury,High Mileage
273,Mahindra,Scorpio,2017,Diesel,Manual,3260000,12.3,2500,4,21000,8,Luxury,Low Mileage
274,Tata Motors,Tiago,2018,CNG,Automatic,1190000,23.9,1200,4,5800,7,Mid Range,High Mileage
275,Mahindra,Scorpio,2019,Petrol,Manual,3210000,15.9,1800,4,16600,6,Luxury,Low Mileage
276,Maruti Suzuki,Swift,2022,CNG,Automatic,3400000,21.2,800,6,15000,3,Luxury,High Mileage
277,Hyundai,Creta,2020,Electric,Automatic,2610000,15.9,1200,6,18100,5,Luxury,Low Mileage
278,Toyota,Camry,2020,Petrol,Manual,860000,11.7,800,7,15800,5,Budget,Low Mileage
279,Maruti Suzuki,Baleno,2022,Diesel,Manual,2480000,24.8,800,6,22500,3,Luxury,High Mileage
280,Renault,Duster,2018,Electric,Manual,2210000,11.8,2000,7,6500,7,Luxury,Low Mileage
281,Maruti Suzuki,Swift,2023,Diesel,Manual,1280000,25.5,1000,4,7700,2,Mid Range,High Mileage
282,Kia,Carnival,2023,CNG,Automatic,3070000,26.1,1200,7,23700,2,Luxury,High Mileage
283,Mahindra,XUV700,2022,Diesel,Automatic,3040000,17.7,2500,5,11300,3,Luxury,Low Mileage
284,Renault,Kiger,2020,CNG,Automatic,420000,24.2,2000,4,10400,5,Budget,High Mileage
285,Toyota,Glanza,2016,Electric,Manual,2220000,17.7,2500,5,17300,9,Luxury,Low Mileage
286,Toyota,Fortuner,2017,Diesel,Automatic,3240000,27.2,1200,6,19600,8,Luxury,High Mileage
287,Kia,Carnival,2018,CNG,Automatic,1240000,18.4,800,6,18200,7,Mid Range,Low Mileage
288,Tata Motors,Nexon,2022,Electric,Automatic,2830000,11,1500,4,20000,3,Luxury,Low Mileage
289,Maruti Suzuki,Swift,2018,CNG,Automatic,1200000,24.7,800,6,13400,7,Mid Range,High Mileage
290,Volkswagen,Taigun,2018,Diesel,Automatic,1110000,11.8,1000,4,21600,7,Mid Range,Low Mileage
291,Renault,Triber,2015,Diesel,Manual,3020000,19.4,1800,4,15300,10,Luxury,Low Mileage
292,Kia,EV6,2021,Electric,Automatic,2280000,10,1200,7,10700,4,Luxury,Low Mileage
293,Toyota,Urban Cruiser,2015,CNG,Manual,2970000,17.8,1200,7,12500,10,Luxury,Low Mileage
294,Skoda,Kushaq,2022,CNG,Automatic,2020000,26.1,1500,7,6200,3,Luxury,High Mileage
295,Maruti Suzuki,Ertiga,2022,Diesel,Manual,1520000,15,1000,7,19900,3,Mid Range,Low Mileage
296,Skoda,Slavia,2018,Petrol,Manual,1390000,13.3,1200,6,19800,7,Mid Range,Low Mileage
297,Mahindra,Scorpio,2018,Electric,Manual,2440000,16.1,800,5,14400,7,Luxury,Low Mileage
298,Volkswagen,Vento,2019,Electric,Automatic,3350000,15.3,1200,5,18500,6,Luxury,Low Mileage
299,Skoda,Octavia,2016,Petrol,Manual,2750000,21.9,2000,6,13600,9,Luxury,High Mileage
300,Maruti Suzuki,Baleno,2016,Diesel,Automatic,1270000,29.6,2000,6,6700,9,Mid Range,High Mileage
301,Renault,Duster,2016,CNG,Manual,650000,16,2000,4,20000,9,Budget,Low Mileage
302,Volkswagen,Vento,2022,Diesel,Manual,2670000,22.9,1000,6,10000,3,Luxury,High Mileage
303,Kia,Carens,2020,Diesel,Automatic,1180000,10.9,1200,5,23400,5,Mid Range,Low Mileage
304,Skoda,Rapid,2019,CNG,Automatic,2110000,10.3,2000,4,19800,6,Luxury,Low Mileage
305,Renault,Kiger,2018,CNG,Automatic,3310000,18.7,1800,4,23000,7,Luxury,Low Mileage
306,Maruti Suzuki,Baleno,2024,CNG,Automatic,1550000,13.4,1000,5,16700,1,Mid Range,Low Mileage
307,Kia,Sonet,2016,Electric,Automatic,1170000,13.2,1200,6,9200,9,Mid Range,Low Mileage
308,Tata Motors,Tiago,2022,CNG,Automatic,1690000,18.2,2500,7,14700,3,Mid Range,Low Mileage
309,Maruti Suzuki,WagonR,2015,CNG,Automatic,2500000,26.6,1500,7,9100,10,Luxury,High Mileage
310,Kia,EV6,2020,CNG,Automatic,1410000,18.8,1000,5,14100,5,Mid Range,Low Mileage
311,Maruti Suzuki,Ertiga,2019,Electric,Automatic,1960000,15.9,800,4,5300,6,Mid Range,Low Mileage
312,Maruti Suzuki,WagonR,2017,Diesel,Automatic,2180000,11,1200,5,22300,8,Luxury,Low Mileage
313,Renault,Kwid,2020,Electric,Manual,3000000,22.9,800,7,12100,5,Luxury,High Mileage
314,Toyota,Camry,2020,Diesel,Automatic,880000,28.5,1000,7,16600,5,Budget,High Mileage
315,Hyundai,i20,2016,Diesel,Manual,1990000,14.6,2500,4,9300,9,Mid Range,Low Mileage
316,Toyota,Innova,2023,Petrol,Automatic,1000000,21,1500,6,19200,2,Mid Range,High Mileage
317,Toyota,Urban Cruiser,2023,Petrol,Manual,2680000,11.6,1800,4,18100,2,Luxury,Low Mileage
318,Mahindra,XUV300,2020,Petrol,Automatic,2060000,19.8,1000,4,7700,5,Luxury,Low Mileage
319,Toyota,Glanza,2021,Electric,Automatic,1530000,25.8,1200,4,11300,4,Mid Range,High Mileage
320,Honda,Amaze,2015,Petrol,Manual,2770000,22.1,2500,5,19200,10,Luxury,High Mileage
321,Kia,Seltos,2017,Electric,Automatic,3400000,23.4,1500,6,11900,8,Luxury,High Mileage
322,Maruti Suzuki,Dzire,2018,Petrol,Automatic,1520000,29.9,1500,5,12700,7,Mid Range,High Mileage
323,Toyota,Urban Cruiser,2019,CNG,Manual,2960000,23,2500,5,12300,6,Luxury,High Mileage
324,Volkswagen,Tiguan,2017,Petrol,Manual,920000,29.3,1800,7,5700,8,Budget,High Mileage
325,Mahindra,Bolero,2022,Electric,Manual,1850000,14.9,800,6,18400,3,Mid Range,Low Mileage
326,Maruti Suzuki,Baleno,2016,Diesel,Automatic,2280000,19.6,1500,5,14400,9,Luxury,Low Mileage
327,Tata Motors,Punch,2020,Electric,Automatic,1590000,17.2,2000,6,14300,5,Mid Range,Low Mileage
328,Tata Motors,Punch,2016,Electric,Manual,3040000,18.9,1200,5,5800,9,Luxury,Low Mileage
329,Kia,Seltos,2015,Diesel,Automatic,1460000,13.1,800,7,21900,10,Mid Range,Low Mileage
330,Kia,Seltos,2024,Petrol,Automatic,1860000,16.8,2000,6,12300,1,Mid Range,Low Mileage
331,Maruti Suzuki,Swift,2021,Petrol,Manual,1480000,10.2,800,6,10800,4,Mid Range,Low Mileage
332,Toyota,Glanza,2021,Diesel,Automatic,3000000,27,1500,5,15300,4,Luxury,High Mileage
333,Tata Motors,Harrier,2022,Electric,Automatic,1360000,12.3,1200,7,17900,3,Mid Range,Low Mileage
334,Tata Motors,Punch,2021,CNG,Manual,430000,24.8,2500,7,15700,4,Budget,High Mileage
335,Skoda,Octavia,2017,Diesel,Automatic,1560000,27,2500,7,16400,8,Mid Range,High Mileage
336,Honda,Jazz,2018,Electric,Manual,1100000,11.8,1000,6,10200,7,Mid Range,Low Mileage
337,Maruti Suzuki,Ertiga,2015,Electric,Automatic,1930000,17.5,1800,7,9500,10,Mid Range,Low Mileage
338,Maruti Suzuki,WagonR,2015,CNG,Automatic,2270000,26.2,1200,5,12000,10,Luxury,High Mileage
339,Maruti Suzuki,Ertiga,2024,Petrol,Automatic,910000,16,800,5,25000,1,Budget,Low Mileage
340,Kia,Carens,2015,CNG,Manual,1600000,17.4,1000,7,9400,10,Mid Range,Low Mileage
341,Volkswagen,Virtus,2018,Diesel,Automatic,1120000,29.7,2500,4,22900,7,Mid Range,High Mileage
342,Tata Motors,Nexon,2016,Petrol,Manual,420000,24.5,1800,6,17500,9,Budget,High Mileage
343,Maruti Suzuki,Dzire,2022,Diesel,Automatic,1310000,19.3,1500,4,19000,3,Mid Range,Low Mileage
344,Volkswagen,Tiguan,2015,Diesel,Manual,560000,28.6,1000,7,14000,10,Budget,High Mileage
345,Mahindra,Bolero,2018,CNG,Automatic,680000,22.2,1200,5,7700,7,Budget,High Mileage
346,Maruti Suzuki,Swift,2017,Electric,Automatic,2020000,11.7,1800,4,17000,8,Luxury,Low Mileage
347,Mahindra,Bolero,2024,CNG,Manual,2390000,19.6,1200,6,22100,1,Luxury,Low Mileage
348,Honda,City,2017,Diesel,Automatic,1740000,19.3,800,6,20300,8,Mid Range,Low Mileage
349,Renault,Kwid,2015,CNG,Automatic,520000,18.2,800,7,11100,10,Budget,Low Mileage
350,Toyota,Fortuner,2018,Petrol,Manual,2960000,13.1,1800,4,19500,7,Luxury,Low Mileage
351,Hyundai,Creta,2022,Diesel,Automatic,1200000,21.1,1500,6,20600,3,Mid Range,High Mileage
352,Skoda,Superb,2016,Diesel,Manual,3150000,11,1200,7,10800,9,Luxury,Low Mileage
353,Toyota,Fortuner,2024,CNG,Automatic,3230000,16.3,1200,7,22500,1,Luxury,Low Mileage
354,Tata Motors,Altroz,2024,Diesel,Automatic,2520000,21.5,800,4,8500,1,Luxury,High Mileage
355,Mahindra,Scorpio,2021,Petrol,Automatic,2310000,15.6,1200,6,9400,4,Luxury,Low Mileage
356,Volkswagen,Vento,2016,Electric,Manual,2850000,14.2,800,4,19400,9,Luxury,Low Mileage
357,Hyundai,Venue,2020,Petrol,Manual,1670000,16.1,1800,4,12100,5,Mid Range,Low Mileage
358,Volkswagen,Polo,2019,CNG,Automatic,2340000,22.7,800,7,19700,6,Luxury,High Mileage
359,Tata Motors,Harrier,2018,CNG,Manual,1980000,18,1200,5,16300,7,Mid Range,Low Mileage
360,Tata Motors,Nexon,2024,CNG,Automatic,1930000,28.7,2000,4,15600,1,Mid Range,High Mileage
361,Tata Motors,Nexon,2018,Petrol,Automatic,3200000,19.9,2500,6,13100,7,Luxury,Low Mileage
362,Mahindra,XUV300,2018,Petrol,Automatic,3470000,21.9,2500,7,21500,7,Luxury,High Mileage
363,Toyota,Fortuner,2021,Diesel,Automatic,2850000,14.5,1000,7,10100,4,Luxury,Low Mileage
364,Tata Motors,Nexon,2017,Diesel,Manual,1930000,24.6,800,7,23000,8,Mid Range,High Mileage
365,Hyundai,i10,2018,CNG,Manual,2810000,20.2,2000,5,8500,7,Luxury,High Mileage
366,Renault,Duster,2024,Petrol,Automatic,1670000,21.9,1000,6,20100,1,Mid Range,High Mileage
367,Renault,Kwid,2022,CNG,Manual,1380000,10.2,1500,4,13700,3,Mid Range,Low Mileage
368,Skoda,Kushaq,2019,Electric,Manual,470000,12,1200,7,10400,6,Budget,Low Mileage
369,Tata Motors,Punch,2018,CNG,Manual,1370000,21,2000,7,12200,7,Mid Range,High Mileage
370,Volkswagen,Taigun,2024,Electric,Automatic,2660000,10.8,1000,7,17600,1,Luxury,Low Mileage
371,Maruti Suzuki,Dzire,2015,Electric,Automatic,890000,15.9,800,4,8800,10,Budget,Low Mileage
372,Renault,Kiger,2015,Electric,Manual,800000,12.7,1200,6,7700,10,Budget,Low Mileage
373,Kia,Sonet,2017,Electric,Automatic,840000,11.4,2000,5,12800,8,Budget,Low Mileage
374,Honda,City,2018,Petrol,Manual,2750000,22.7,800,4,12500,7,Luxury,High Mileage
375,Honda,Civic,2018,Electric,Automatic,3220000,13,2500,6,11300,7,Luxury,Low Mileage
376,Honda,Jazz,2018,CNG,Automatic,2600000,18.4,1500,4,17600,7,Luxury,Low Mileage
377,Kia,Seltos,2016,Electric,Automatic,1610000,23.1,1800,7,18600,9,Mid Range,High Mileage
378,Kia,Carens,2020,Diesel,Automatic,470000,18,1200,5,6700,5,Budget,Low Mileage
379,Maruti Suzuki,WagonR,2020,CNG,Automatic,690000,22.5,1500,6,18300,5,Budget,High Mileage
380,Renault,Kiger,2021,Electric,Manual,2360000,21.9,1800,6,20400,4,Luxury,High Mileage
381,Skoda,Octavia,2015,Petrol,Automatic,2800000,16.4,1000,5,20000,10,Luxury,Low Mileage
382,Mahindra,Bolero,2024,Electric,Manual,1870000,14.3,1800,5,22200,1,Mid Range,Low Mileage
383,Hyundai,Creta,2018,Petrol,Automatic,1610000,16.1,1800,4,10700,7,Mid Range,Low Mileage
384,Toyota,Glanza,2021,Electric,Manual,800000,23.6,2000,7,11100,4,Budget,High Mileage
385,Tata Motors,Tiago,2017,Diesel,Manual,710000,22,1200,7,14500,8,Budget,High Mileage
386,Volkswagen,Polo,2015,Diesel,Automatic,2750000,22.6,1500,7,23400,10,Luxury,High Mileage
387,Maruti Suzuki,Swift,2018,Electric,Automatic,2100000,18.3,1500,7,9100,7,Luxury,Low Mileage
388,Hyundai,Venue,2024,Electric,Manual,2710000,16,800,7,10500,1,Luxury,Low Mileage
389,Skoda,Superb,2023,CNG,Manual,1670000,23.5,1500,6,16600,2,Mid Range,High Mileage
390,Honda,WR-V,2022,Electric,Manual,2700000,18.8,1000,7,19700,3,Luxury,Low Mileage
391,Hyundai,Creta,2022,CNG,Manual,2080000,24.7,2500,7,18300,3,Luxury,High Mileage
392,Toyota,Glanza,2015,Diesel,Manual,3190000,20.5,2500,6,24700,10,Luxury,High Mileage
393,Volkswagen,Virtus,2023,Electric,Manual,2360000,16,1200,4,7100,2,Luxury,Low Mileage
394,Honda,WR-V,2024,Electric,Automatic,2180000,15.5,2000,6,17400,1,Luxury,Low Mileage
395,Mahindra,Scorpio,2016,CNG,Automatic,1460000,27.1,1200,7,20700,9,Mid Range,High Mileage
396,Volkswagen,Taigun,2018,Electric,Manual,1540000,16.6,1200,5,8500,7,Mid Range,Low Mileage
397,Renault,Duster,2016,Diesel,Automatic,2900000,18.1,1200,6,9200,9,Luxury,Low Mileage
398,Volkswagen,Polo,2016,Diesel,Manual,3180000,18.4,2000,6,8300,9,Luxury,Low Mileage
399,Toyota,Camry,2024,CNG,Manual,1370000,26.6,2500,4,19600,1,Mid Range,High Mileage
400,Skoda,Slavia,2023,CNG,Automatic,2370000,14.6,1200,6,19500,2,Luxury,Low Mileage
401,Renault,Duster,2022,Petrol,Automatic,1890000,14.4,2000,5,16100,3,Mid Range,Low Mileage
402,Hyundai,Creta,2019,Diesel,Manual,1130000,13,1200,7,13400,6,Mid Range,Low Mileage
403,Hyundai,i20,2019,Petrol,Automatic,1150000,21.9,1200,4,12500,6,Mid Range,High Mileage
404,Mahindra,XUV300,2015,Petrol,Manual,640000,14.3,2500,5,23400,10,Budget,Low Mileage
405,Honda,Civic,2023,Diesel,Manual,3070000,16.7,1200,5,20500,2,Luxury,Low Mileage
406,Tata Motors,Altroz,2017,Petrol,Automatic,1070000,10.7,1000,7,24400,8,Mid Range,Low Mileage
407,Mahindra,Bolero,2016,CNG,Manual,1870000,27.9,800,6,17500,9,Mid Range,High Mileage
408,Hyundai,i20,2023,Petrol,Manual,2680000,10.8,1500,5,19200,2,Luxury,Low Mileage
409,Toyota,Glanza,2023,CNG,Automatic,3000000,18.7,1800,5,21500,2,Luxury,Low Mileage
410,Tata Motors,Tiago,2019,CNG,Automatic,1860000,18.1,800,4,13800,6,Mid Range,Low Mileage
411,Kia,EV6,2024,Diesel,Manual,3160000,14.3,2500,4,11200,1,Luxury,Low Mileage
412,Toyota,Innova,2016,Electric,Manual,2360000,23.8,2000,4,9000,9,Luxury,High Mileage
413,Volkswagen,Polo,2022,Electric,Manual,1290000,12.7,1000,6,16100,3,Mid Range,Low Mileage
414,Toyota,Camry,2021,Electric,Automatic,700000,24.2,2000,7,23200,4,Budget,High Mileage
415,Tata Motors,Altroz,2019,CNG,Automatic,1630000,29.2,2500,5,21500,6,Mid Range,High Mileage
416,Mahindra,Scorpio,2019,Electric,Automatic,2490000,23.6,1800,4,17800,6,Luxury,High Mileage
417,Skoda,Superb,2020,CNG,Automatic,2630000,11.5,800,5,19800,5,Luxury,Low Mileage
418,Tata Motors,Harrier,2016,Diesel,Manual,540000,24.6,2500,7,11500,9,Budget,High Mileage
419,Mahindra,Thar,2016,Diesel,Automatic,1190000,15.4,800,5,24700,9,Mid Range,Low Mileage
420,Skoda,Octavia,2015,Diesel,Automatic,840000,20.7,2000,5,19100,10,Budget,High Mileage
421,Renault,Lodgy,2015,CNG,Automatic,1140000,28.8,2000,5,15100,10,Mid Range,High Mileage
422,Maruti Suzuki,WagonR,2016,Diesel,Manual,2410000,23,2500,6,14000,9,Luxury,High Mileage
423,Hyundai,i10,2021,Electric,Manual,2950000,27,800,6,24600,4,Luxury,High Mileage
424,Maruti Suzuki,Swift,2015,Petrol,Automatic,490000,14.8,1200,5,6600,10,Budget,Low Mileage
425,Tata Motors,Nexon,2020,Diesel,Automatic,1280000,23.4,1000,5,8100,5,Mid Range,High Mileage
426,Renault,Lodgy,2023,CNG,Manual,930000,27.6,1500,4,8200,2,Budget,High Mileage
427,Mahindra,Thar,2023,Petrol,Automatic,3150000,18.4,2000,6,7300,2,Luxury,Low Mileage
428,Kia,Seltos,2022,CNG,Manual,2530000,16.8,2500,6,21600,3,Luxury,Low Mileage
429,Tata Motors,Punch,2021,Diesel,Manual,2980000,11.1,1500,6,8800,4,Luxury,Low Mileage
430,Skoda,Slavia,2016,CNG,Manual,3210000,15.6,2000,6,24700,9,Luxury,Low Mileage
431,Skoda,Octavia,2020,Petrol,Automatic,3120000,12.7,2500,6,23200,5,Luxury,Low Mileage
432,Skoda,Octavia,2017,Diesel,Manual,2340000,22.6,2000,5,17100,8,Luxury,High Mileage
433,Toyota,Camry,2016,CNG,Automatic,2050000,17,1800,5,20600,9,Luxury,Low Mileage
434,Mahindra,XUV300,2016,Petrol,Manual,820000,23.6,1200,4,14100,9,Budget,High Mileage
435,Hyundai,i20,2016,CNG,Automatic,2310000,10.2,1200,5,15200,9,Luxury,Low Mileage
436,Hyundai,Venue,2019,CNG,Manual,2250000,16.8,800,5,6600,6,Luxury,Low Mileage
437,Skoda,Octavia,2016,Electric,Automatic,700000,14,2500,7,13500,9,Budget,Low Mileage
438,Kia,Carens,2019,CNG,Automatic,2010000,26.3,1200,4,23600,6,Luxury,High Mileage
439,Skoda,Superb,2024,Diesel,Automatic,2740000,10.1,1500,6,19100,1,Luxury,Low Mileage
440,Kia,Sonet,2021,Electric,Automatic,980000,13.7,2000,4,17100,4,Budget,Low Mileage
441,Skoda,Rapid,2020,Electric,Manual,3030000,11.1,1000,4,15800,5,Luxury,Low Mileage
442,Tata Motors,Tiago,2017,Petrol,Manual,2400000,14.1,2500,5,11500,8,Luxury,Low Mileage
443,Skoda,Kushaq,2019,Petrol,Automatic,2660000,15,2000,4,10900,6,Luxury,Low Mileage
444,Skoda,Superb,2022,Petrol,Manual,2000000,28.7,1000,5,21400,3,Mid Range,High Mileage
445,Toyota,Glanza,2018,Diesel,Manual,2950000,28.2,2000,4,14500,7,Luxury,High Mileage
446,Kia,Carens,2015,Diesel,Automatic,2290000,24.5,1000,7,24500,10,Luxury,High Mileage
447,Renault,Kiger,2020,Petrol,Manual,1130000,10.9,1500,5,21200,5,Mid Range,Low Mileage
448,Maruti Suzuki,Baleno,2024,Petrol,Manual,610000,25,1500,4,17200,1,Budget,High Mileage
449,Skoda,Kushaq,2023,Electric,Manual,2630000,26.2,1000,4,13100,2,Luxury,High Mileage
450,Volkswagen,Tiguan,2017,CNG,Manual,1030000,16.8,1500,5,18600,8,Mid Range,Low Mileage
451,Volkswagen,Tiguan,2017,Petrol,Manual,1520000,10.2,800,7,21700,8,Mid Range,Low Mileage
452,Mahindra,Thar,2023,Electric,Manual,2560000,25.8,1000,4,21500,2,Luxury,High Mileage
453,Honda,Jazz,2024,Diesel,Automatic,2470000,28.2,2000,6,5000,1,Luxury,High Mileage
454,Toyota,Camry,2018,Petrol,Manual,2630000,23.5,2000,6,24600,7,Luxury,High Mileage
455,Volkswagen,Taigun,2022,Diesel,Automatic,3020000,26.3,1500,7,22700,3,Luxury,High Mileage
456,Honda,Amaze,2023,Diesel,Automatic,2540000,13.3,800,7,7000,2,Luxury,Low Mileage
457,Skoda,Superb,2018,Petrol,Manual,1460000,23.8,2500,7,21500,7,Mid Range,High Mileage
458,Skoda,Slavia,2019,Electric,Automatic,3320000,23.3,2500,7,10900,6,Luxury,High Mileage
459,Skoda,Slavia,2019,Petrol,Automatic,470000,26,1000,7,7200,6,Budget,High Mileage
460,Honda,Civic,2021,Petrol,Manual,1540000,29.1,1500,5,7200,4,Mid Range,High Mileage
461,Kia,EV6,2020,CNG,Automatic,2480000,15.2,1000,4,24800,5,Luxury,Low Mileage
462,Renault,Lodgy,2016,CNG,Manual,3490000,17.6,1000,4,6600,9,Luxury,Low Mileage
463,Maruti Suzuki,WagonR,2024,Diesel,Automatic,2790000,12.5,1500,7,5700,1,Luxury,Low Mileage
464,Hyundai,Creta,2023,Diesel,Manual,450000,14.5,1000,6,16000,2,Budget,Low Mileage
465,Toyota,Glanza,2015,CNG,Manual,2890000,19.4,1500,6,10900,10,Luxury,Low Mileage
466,Toyota,Glanza,2021,Diesel,Automatic,1990000,14.4,1200,4,9000,4,Mid Range,Low Mileage
467,Tata Motors,Harrier,2017,Petrol,Automatic,1250000,16.9,2000,6,10500,8,Mid Range,Low Mileage
468,Toyota,Fortuner,2018,Diesel,Manual,2830000,25.3,1000,5,5900,7,Luxury,High Mileage
469,Renault,Duster,2016,Electric,Manual,570000,11.3,2000,5,24100,9,Budget,Low Mileage
470,Kia,Sonet,2022,CNG,Manual,2170000,21.7,2000,4,12800,3,Luxury,High Mileage
471,Hyundai,Venue,2019,Petrol,Automatic,690000,29.7,1000,6,10400,6,Budget,High Mileage
472,Toyota,Camry,2021,CNG,Manual,2350000,18.3,2000,5,11300,4,Luxury,Low Mileage
473,Skoda,Slavia,2024,Petrol,Manual,2970000,14.4,2500,7,14400,1,Luxury,Low Mileage
474,Mahindra,Scorpio,2021,Diesel,Manual,3480000,23.8,1200,6,12600,4,Luxury,High Mileage
475,Mahindra,XUV700,2018,Electric,Manual,410000,12.7,2000,5,20100,7,Budget,Low Mileage
476,Honda,Civic,2024,Diesel,Automatic,3480000,12,1000,4,8900,1,Luxury,Low Mileage
477,Skoda,Rapid,2022,Electric,Automatic,2020000,29.8,2000,6,12500,3,Luxury,High Mileage
478,Hyundai,i20,2023,Petrol,Automatic,2060000,20.9,1200,4,21500,2,Luxury,High Mileage
479,Mahindra,XUV300,2024,CNG,Manual,740000,13.6,1200,4,15700,1,Budget,Low Mileage
480,Maruti Suzuki,WagonR,2024,CNG,Automatic,2020000,10.4,1800,7,13700,1,Luxury,Low Mileage
481,Renault,Kiger,2023,CNG,Automatic,700000,26.8,1000,6,23500,2,Budget,High Mileage
482,Kia,Carens,2023,CNG,Manual,2020000,11.8,1200,6,14800,2,Luxury,Low Mileage
483,Maruti Suzuki,Baleno,2018,Diesel,Automatic,2300000,10.3,2000,5,16600,7,Luxury,Low Mileage
484,Mahindra,Bolero,2018,CNG,Manual,1500000,11.3,1500,4,8600,7,Mid Range,Low Mileage
485,Mahindra,Bolero,2021,Electric,Manual,1880000,19,1000,7,20700,4,Mid Range,Low Mileage
486,Tata Motors,Nexon,2022,Diesel,Manual,2120000,19,1000,6,19100,3,Luxury,Low Mileage
487,Tata Motors,Punch,2015,Electric,Manual,510000,17.6,2000,4,20400,10,Budget,Low Mileage
488,Mahindra,Scorpio,2016,CNG,Manual,1260000,24.9,800,5,13400,9,Mid Range,High Mileage
489,Honda,Civic,2020,CNG,Manual,1820000,18.2,1500,4,6500,5,Mid Range,Low Mileage
490,Renault,Lodgy,2023,Diesel,Manual,3170000,13.1,1000,5,18700,2,Luxury,Low Mileage
491,Skoda,Rapid,2024,Petrol,Manual,1210000,29.5,1200,4,13100,1,Mid Range,High Mileage
492,Mahindra,Bolero,2017,Electric,Automatic,1340000,20.6,1000,5,16200,8,Mid Range,High Mileage
493,Renault,Kiger,2020,CNG,Automatic,1170000,29.9,800,5,11700,5,Mid Range,High Mileage
494,Maruti Suzuki,Ertiga,2023,Diesel,Automatic,3490000,25.5,1000,6,7800,2,Luxury,High Mileage
495,Maruti Suzuki,Dzire,2022,Electric,Automatic,3400000,13.4,2500,5,20700,3,Luxury,Low Mileage
496,Mahindra,Scorpio,2021,CNG,Automatic,680000,17.8,1500,7,13000,4,Budget,Low Mileage
497,Hyundai,i10,2023,Petrol,Manual,990000,29.1,800,4,9300,2,Budget,High Mileage
498,Volkswagen,Virtus,2023,Diesel,Automatic,2690000,17.7,2000,6,14500,2,Luxury,Low Mileage
499,Renault,Kwid,2019,CNG,Automatic,1730000,14.8,1200,5,21700,6,Mid Range,Low Mileage
500,Tata Motors,Nexon,2021,Diesel,Manual,3240000,21.7,2000,6,10500,4,Luxury,High Mileage
501,Toyota,Fortuner,2023,Electric,Automatic,3060000,22.1,1000,5,20600,2,Luxury,High Mileage
502,Kia,Seltos,2018,Diesel,Manual,2380000,28.8,2000,5,18700,7,Luxury,High Mileage
503,Kia,Carens,2018,Diesel,Automatic,770000,12,2500,7,18600,7,Budget,Low Mileage
504,Toyota,Camry,2019,CNG,Manual,680000,20.2,1800,4,9900,6,Budget,High Mileage
505,Maruti Suzuki,Dzire,2015,Petrol,Manual,1110000,13.6,2500,6,14500,10,Mid Range,Low Mileage
506,Skoda,Octavia,2022,Diesel,Automatic,1820000,22.1,2500,6,17500,3,Mid Range,High Mileage
507,Toyota,Glanza,2015,Diesel,Automatic,2200000,10.8,2000,6,9800,10,Luxury,Low Mileage
508,Tata Motors,Tiago,2018,Diesel,Manual,1890000,29,1800,6,9200,7,Mid Range,High Mileage
509,Kia,Seltos,2016,CNG,Automatic,2090000,11.7,2500,6,7300,9,Luxury,Low Mileage
510,Renault,Duster,2024,Diesel,Automatic,1360000,21.3,1500,4,21100,1,Mid Range,High Mileage
511,Toyota,Camry,2021,Electric,Automatic,2720000,25.8,1000,7,22700,4,Luxury,High Mileage
